id,payment_status,created_at,score,icc,status,age,gender,income,housing_type,economic_dependents,occupancy_type,level_of_studies,tenure,state,reasson,rate,term,total_debt,amount_to_be_lend,marital_status,1_day_>_delinquencies_in_the_last_6_months,30_days_>_delinquencies_in_the_last_12_months,Account_has_an_important_observation_code,Check_if_the_user_has_other_loan_requests_in_ANALYSIS,Check_if_the_user_has_past_approved_loan_request,Check_if_the_user_has_past_rejected_loan_request,Counting_all_loans,Counting_installment_loans_type_I__M__O__X,Counting_revolvent_loans_type_R,DebtWithoutRE&12mAU___AnualIncome,DebtWithoutRE_AnualIncome_Ratio,Debt_To_Income_ratio_(Digitt_12_months),Debt_To_Income_ratio_(Digitt_15_months),Debt_To_Income_ratio_(Digitt_9_months),Digitt_payment_12_months_VS_average_last_payments,Digitt_payment_15_months_VS_average_last_payments,Digitt_payment_9_months_VS_average_last_payments,Employer_matches_to_Buro_employer,Evaluating_how_long_the_user_has_been_in_buro,Get_accounts_opened_recently.,Inquiries_in_the_last_6_months,Loan_request_Address_matches_to_Buros_Address,Percentage_of_revolving_credit_solved_by_digitt_credit._digitt_credit_all_revolving_credit,Personal_info_matches_to_Buros_personal_info,Revolving_LoC_Usage_ratio,bank_0,name_0,match_balance_address_0,loan_amount_0,rate_0,bank_1,name_1,match_balance_address_1,loan_amount_1,rate_1,bank_2,name_2,match_balance_address_2,loan_amount_2,rate_2,bank_3,name_3,match_balance_address_3,loan_amount_3,rate_3,bank_4,name_4,match_balance_address_4,loan_amount_4,rate_4
3878,,2019-03-14 01:42:52.680206+00,660,2,REJECTED,42,F,25000,FAMILIA,0,Empleado,Posgrado,6,México,,30,15,127500,23434.59,SOLTERO,3,,PC|CL|CL|CL|CL|CL|PC,,,,25,16,9,1.5665,1.5665,2.806,2.7904,2.8323,,,,0.0444444,116.123,36,44,0.411215,0.1582,0.857143,0.9609,BBVA Bancomer,Vive,0,0,153.48,BBVA Bancomer,IPN,0,0,111.36,Inbursa,Clásica,0,0,62.52,Inbursa,Walmart,0,0,80,Citibanamex,Oro,1,23434.59,52.53
3873,On-time,2019-03-13 17:51:38.594176+00,643,4,APPROVED,51,M,25000,PROPIO,2,Negocio propio,Preparatoria,4,Jalisco,,33,12,10500,9940.17,CASADO,0,0,CL|CL|CV,,1,1,6,2,4,0.0813,0.0813,0.1254,0.1187,0.1365,0.5485,0.4584,0.6994,0.153846,223.732,1,5,0.64,0.5401,0.915663,0.3616,BBVA Bancomer,Azul,0,9940.17,70.87,,,,,,,,,,,,,,,,,,,,
3859,,2019-03-13 05:33:23.490975+00,688,4,REJECTED,30,M,100000,PROPIO,0,Empleado,Licenciatura,6,Guanajuato,,26,12,160000,66852.98,SOLTERO,0,0,,,,,8,4,4,0.4383,0.577,0.7623,0.7512,0.781,0.1317,0.1091,0.1694,0.533333,102.29,4,6,0.623377,0.1619,0.945946,0.8111,BBVA Bancomer,Platinum,0,66852.98,34.08,,,,,,,,,,,,,,,,,,,,
3857,On-time,2019-03-13 01:06:33.423094+00,719,8,APPROVED,28,M,25000,RENTADO,0,Empleado,Licenciatura,2,Ciudad de México,,22,9,8000,8000,SOLTERO,0,0,,,,,4,0,2,0.1624,0.1624,0.3518,0.3465,0.3608,0.0719,0.0593,0.093,0.347826,84.6356,1,1,0.633333,0.1642,0.928571,0.3677,Citibanamex,Citi Rewards,0,8000,53.59,,,,,,,,,,,,,,,,,,,,
3853,,2019-03-12 23:28:43.662916+00,645,8,REJECTED,28,M,23000,FAMILIA,0,Empleado,Licenciatura,0,Aguascalientes,ABANDONED,33,12,25974,,SOLTERO,1,4,,,,,6,5,1,,,,,,,,,0,98.9546,0,3,0.613861,,1,,Banorte / IXE,Oro,0,0,66.36,,,,,,,,,,,,,,,,,,,,
3848,,2019-03-12 20:19:02.627009+00,689,4,REJECTED,65,M,60000,PROPIO,0,Negocio propio,Preparatoria,10,México,,26,15,500000,29926.24,CASADO,0,0,UP,,,,18,2,16,0.7299,0.7299,0.926,0.9177,0.94,1.3194,1.0933,1.6977,0.296296,268.434,3,51,0.47619,0.0628,1,1.0319,BBVA Bancomer,Oro,1,29926.24,93,,,,,,,,,,,,,,,,,,,,
3846,,2019-03-12 19:53:34.81435+00,693,5,REJECTED,37,M,16000,FAMILIA,0,Empleado,Licenciatura,1,México,,26,15,217000,18744.04,SOLTERO,0,0,,,,,9,3,6,1.3621,1.3621,1.4814,1.4618,1.5142,,,,1,134.341,0,3,0.403509,0.0892,1,0.8724,Banorte / IXE,Oro,0,0,66.36,Citibanamex,Platinum,0,0,44.16,Santander,Aeromexico,0,0,27.72,Citibanamex,Clásica,1,18744.04,50.85,,,,,
3839,,2019-03-12 18:12:46.083088+00,636,0,REJECTED,38,M,50000,PROPIO,1,Empleado,Posgrado,4,Ciudad de México,,34,15,322000,67538.76,CASADO,0,0,CL,,,,13,6,7,3.0802,3.0802,0.8393,0.8168,0.8771,,,,0.644068,167.339,4,16,0.607143,0.119,1,0.9494,American Express,The Platinum,0,0,65.64,Citibanamex,The Home Depot,0,0,79.08,Invex,Volaris Invex 0,0,67538.76,68,,,,,,,,,,
3836,On-time,2019-03-12 17:57:32.356316+00,645,5,APPROVED,32,M,20000,RENTADO,1,Negocio propio,Preparatoria,9,Coahuila de Zaragoza,,33,12,15000,15459.6,CASADO,1,1,,,,,9,4,5,0.1936,0.1936,0.2875,0.2746,0.3092,0.2737,0.2288,0.3491,0.758621,139.518,0,7,0.509804,0.4444,1,0.6782,Inbursa,Interjet Clásica,0,15459.6,48,,,,,,,,,,,,,,,,,,,,
3824,On-time,2019-03-11 21:01:39.159632+00,682,6,APPROVED,29,F,6000,FAMILIA,1,Empleado,Licenciatura,3,Jalisco,,27,12,6000,7608.84,SOLTERO,0,0,,,,,4,0,2,0.2196,0.2196,0.2822,0.261,0.3177,2.7486,2.2804,3.532,0.631579,69.375,1,4,0.735849,0.4813,1,0.5966,Citibanamex,Oro,1,7608.84,54.21,,,,,,,,,,,,,,,,,,,,
3820,,2019-03-11 18:42:03.36573+00,673,2,REJECTED,41,M,25000,PROPIO,1,Empleado,Licenciatura,3,Baja California,,29,12,140000,29253.99,CASADO,0,0,CL|CL,,,,33,22,11,1.7851,2.8996,2.5259,2.4861,2.5926,,,,0.108108,181.017,27,25,0.361702,0.2912,1,0.8605,HSBC,Advance Platinum,0,0,41.4,Banco Azteca,Elektra,0,0,94.8,Santander,Light,0,6269.11,41.59,Santander,Uni-Santander K,0,13536.15,58.57,Citibanamex,Clásica,0,9448.73,53.59
3817,On-time,2019-03-11 17:57:18.248703+00,717,9,APPROVED,43,M,14000,RENTADO,4,Empleado,Licenciatura,9,Jalisco,,22,12,10000,14995.29,CASADO,0,0,,,,1,3,0,3,0.1526,0.1526,0.2852,0.2673,0.3152,0.7145,0.5891,0.9241,0.0645161,253.242,0,1,0.757576,0.5847,1,0.2699,Banorte / IXE,Clásica,0,14995.29,61.3,,,,,,,,,,,,,,,,,,,,
3815,Late,2019-03-11 15:47:29.420962+00,647,2,APPROVED,35,M,12500,PROPIO,1,Empleado,Licenciatura,3,Tlaxcala,,32,15,12000,13054.66,UNION_LIBRE,0,3,,,,,4,2,2,0.6799,0.6799,0.5144,0.497,0.5437,0.4073,0.34,0.5201,0.673913,146.907,3,49,0.550459,0.5181,1,0.7522,Citibanamex,Clásica,0,13054.66,53.53,,,,,,,,,,,,,,,,,,,,
3814,,2019-03-11 13:46:39.068712+00,665,1,REJECTED,32,M,35000,PROPIO,0,Negocio propio,Posgrado,8,Ciudad de México,,30,15,146740,146740.49,SOLTERO,16,27,CL|CL|CL,,,,19,9,10,0.9858,0.9858,1.357,1.287,1.4743,0.5987,0.4985,0.7663,1,142.301,3,20,0.618182,0.4251,1,0.945,Banorte / IXE,Oro,0,66480.01,57.5,Banorte / IXE,IXE United,0,80260.48,49.5,,,,,,,,,,,,,,,
3809,,2019-03-11 04:53:19.39127+00,642,0,REJECTED,29,M,30000,PROPIO,0,Negocio propio,Licenciatura,10,Jalisco,,33,12,42680,45783.92,SOLTERO,1,0,,,1,1,7,2,5,0.6747,1.1869,0.7893,0.7639,0.832,0.604,0.5048,0.7703,0.888889,125.784,1,9,0.419048,0.3672,1,0.7957,HSBC,Easy Points,1,45783.92,59.24,,,,,,,,,,,,,,,,,,,,
3801,,2019-03-10 02:38:15.173113+00,629,2,REJECTED,45,M,30000,PROPIO,2,Empleado,Preparatoria,9,Morelos,,35,12,31718,10715.88,CASADO,1,0,CL,,,,12,9,3,2.5081,2.5081,1.9969,1.991,2.0069,0.286,0.2396,0.3638,0.0606061,207.092,8,25,0.813187,0.0598,1,1.0431,BBVA Bancomer,Oro,0,10715.88,59.29,,,,,,,,,,,,,,,,,,,,
3795,,2019-03-09 18:19:58.312998+00,692,4,REJECTED,55,M,24000,PROPIO,0,Negocio propio,Licenciatura,3,Oaxaca,,26,15,50158,46771.29,SOLTERO,1,,,,,,14,10,4,1.929,1.929,1.3451,1.3125,1.3996,1.3099,1.0854,1.6854,0.62963,277.733,18,35,0.45098,0.3941,0.694444,0.9733,BBVA Bancomer,Oro,0,46771.29,63.54,,,,,,,,,,,,,,,,,,,,
3794,On-time,2019-03-09 18:05:29.43714+00,652,6,APPROVED,27,M,12000,FAMILIA,0,Negocio propio,Posgrado,4,Durango,,32,15,45100,39587.85,SOLTERO,1,0,FN,,,,9,4,5,0.9413,0.9413,0.4788,0.4237,0.5711,0.3771,0.3148,0.4815,0.48,97.9109,1,4,0.638655,0.8639,1,0.685,Inbursa,Clásica,1,8295.86,48,Santander,Aeromexico,0,19495.94,48.61,Santander,Free,0,4200.62,58.58,Inbursa,Sam's Club,0,7595.43,60,,,,,
3788,On-time,2019-03-09 02:53:14.162314+00,690,7,APPROVED,27,F,7000,FAMILIA,0,Empleado,Licenciatura,1,Michoacán de Ocampo,,26,12,20000,16594.95,SOLTERO,0,0,,,,,2,0,2,0.2841,0.2841,0.8863,0.8467,0.9526,0.346,0.2867,0.4451,0.137931,43.1248,0,2,0.87395,0.6954,0.944444,0.7824,Citibanamex,Oro,0,16594.95,52.59,,,,,,,,,,,,,,,,,,,,
3782,On-time,2019-03-08 22:36:53.979385+00,702,6,APPROVED,58,M,35000,PROPIO,0,Negocio propio,Licenciatura,10,Morelos,,24,15,10918,10918.28,CASADO,0,0,LG,,1,,9,623,7,0.1118,0.1118,0.1593,0.1541,0.168,,,,0.204082,163.668,1,4,0.917647,0.2357,1,0.4476,Inbursa,Telcel Inbursa,0,10918.28,46.56,,,,,,,,,,,,,,,,,,,,
3780,,2019-03-08 19:53:17.511012+00,637,5,REJECTED,50,M,19500,PROPIO,1,Negocio propio,Preparatoria,6,Chiapas,,34,12,151400,97542.5,SEPARADO,1,0,CL,,,,8,5,3,1.9263,2.5175,1.816,1.7326,1.9559,,,,0.157895,246.342,1,9,0.518519,0.6433,1,0.8816,Citibanamex,The Home Depot,0,1,79.08,Santander,Free,0,49776.12,65.99,HSBC,Clásica,0,47765.38,58.59,,,,,,,,,,
3775,,2019-03-08 18:10:17.488682+00,647,3,REJECTED,35,M,12500,PROPIO,1,Empleado,Licenciatura,3,Tlaxcala,,32,15,10000,15229.52,UNION_LIBRE,0,3,,,,,4,2,2,0.6732,0.6732,0.532,0.5117,0.5661,0.4752,0.3967,0.6068,0.673913,146.804,3,46,0.550459,0.6292,1,0.7226,Citibanamex,Clásica,0,15229.52,53.53,,,,,,,,,,,,,,,,,,,,
3772,,2019-03-08 16:00:24.404401+00,659,6,REJECTED,36,M,35000,PROPIO,3,Negocio propio,Licenciatura,8,Jalisco,,31,12,68581,68595.39,CASADO,1,0,CL,,,,13,7,6,0.4232,0.4232,0.6809,0.6482,0.7358,1.378,1.1489,1.7617,0.338983,200.872,3,2,0.8125,0.4817,1,0.8476,Citibanamex,Clásica,0,68595.39,53.33,,,,,,,,,,,,,,,,,,,,
3769,,2019-03-08 09:01:18.076076+00,657,3,REJECTED,23,M,6100,FAMILIA,0,Empleado,Licenciatura,2,México,,31,15,18750,18093.17,SOLTERO,0,0,,,,,7,6,1,0.8708,0.8708,3.892,3.8424,3.9749,0.9604,0.8007,1.2278,0.7,46.8974,23,19,0.8,0.7903,1,1.0502,BanCoppel,BanCoppel Visa,0,18093.17,63.5,,,,,,,,,,,,,,,,,,,,
3765,On-time,2019-03-08 03:11:36.627715+00,692,5,APPROVED,42,F,24000,PROPIO,1,Empleado,Licenciatura,0,México,,26,12,29500,31619.04,SOLTERO,0,0,UP|CL,,,,7,1,6,0.6977,0.6977,0.5548,0.5327,0.5916,1.0056,0.8333,1.2939,0.148148,208.19,0,1,0.603774,0.5293,1,0.8658,Citibanamex,Clásica,0,15632.73,53.58,Citibanamex,Oro,0,15986.31,52.46,,,,,,,,,,,,,,,
3761,On-time,2019-03-08 01:30:44.746299+00,689,6,APPROVED,31,M,24661,PROPIO,0,Negocio propio,Licenciatura,8,Sinaloa,,26,15,24661,24660.42,SOLTERO,0,0,,,,,4,0,3,0.1108,0.1108,0.1359,0.1192,0.1638,1.4867,1.2319,1.9129,0.846154,115.958,1,8,0.694444,0.7523,1,0.7976,Citibanamex,Oro,0,24660.42,70.9,,,,,,,,,,,,,,,,,,,,
3759,,2019-03-07 23:16:52.617072+00,645,1,REJECTED,51,F,44800,FAMILIA,2,Empleado,Preparatoria,2,México,,33,12,27000,34121.98,SOLTERO,0,0,,,,,11,4,7,0.7894,0.7894,1.1276,1.1149,1.1489,0.1999,0.1671,0.255,0.142857,279.152,6,17,0.647619,0.0948,1,1.0543,American Express,The Platinum,0,34121.98,115.3,,,,,,,,,,,,,,,,,,,,
3754,,2019-03-07 17:02:52.099157+00,671,8,REJECTED,43,M,32000,RENTADO,3,Empleado,Licenciatura,7,México,,29,12,120000,,CASADO,,0,,,,,10,5,5,1.3912,1.6481,0.7793,0.7793,0.7793,0,0,0,0.227273,176.047,0,5,0.822581,0,1,0.2643,Citibanamex,B•smart,-1,0,53.59,,,,,,,,,,,,,,,,,,,,
3751,On-time,2019-03-07 16:14:54.675562+00,686,5,APPROVED,35,M,30000,PROPIO,2,Empleado,Licenciatura,10,Jalisco,,27,12,18513,18653.97,CASADO,0,0,CL|CL,,,,6,4,2,1.0218,1.0218,1.2172,1.2068,1.2346,0.1318,0.1093,0.1693,0.0444444,160.408,0,11,0.828571,0.9642,1,0.6396,Scotiabank,Viva,0,18653.97,53.59,,,,,,,,,,,,,,,,,,,,
3747,On-time,2019-03-07 01:50:27.324501+00,702,6,APPROVED,58,M,28000,PROPIO,0,Negocio propio,Licenciatura,10,Morelos,,24,12,58193,44994.83,CASADO,0,0,LG,,,,9,2,7,0.1414,0.1414,0.2144,0.1876,0.2594,,,,0.27907,163.601,1,3,0.917647,0.9598,1,0.4529,Citibanamex,The Home Depot,0,0,79.08,Inbursa,Telcel Inbursa,0,18418.05,48.7,HSBC,Clásica,0,17655.58,99.99,HSBC,Oro,0,8921.2,59.24,,,,,
3739,,2019-03-06 18:59:51.554361+00,641,3,REJECTED,30,M,10000,RENTADO,2,Empleado,Licenciatura,3,Baja California Sur,,33,12,78000,72947.12,CASADO,3,0,,,,,8,7,1,2.744,8.6867,3.6392,3.5175,3.8433,,,,0.923077,119.211,3,5,0.45977,0.8978,1,1.0485,BBVA Bancomer,Oro,0,72947.12,93,,,,,,,,,,,,,,,,,,,,
3738,On-time,2019-03-06 18:15:46.320364+00,705,9,APPROVED,47,F,12000,PROPIO,3,Negocio propio,Licenciatura,10,Jalisco,,24,12,9933,9933.08,CASADO,0,0,,,,,4,1,3,0.0633,0.0633,0.0798,0.066,0.103,0.7316,0.6047,0.9437,0.829268,198.217,0,2,0.574713,1.0899,1,0.233,Banorte / IXE,Mujer Banorte,0,9933.08,57.3,,,,,,,,,,,,,,,,,,,,
3737,,2019-03-06 17:59:16.373892+00,640,6,REJECTED,29,M,25000,PROPIO,1,Negocio propio,Licenciatura,3,Jalisco,,33,12,29980,29746.48,CASADO,1,0,,,,,14,7,7,0.6301,0.6301,0.7521,0.7322,0.7853,0.9771,0.8166,1.246,0.266667,103.554,0,1,0.511628,0.2104,0.945946,0.9693,BanCoppel,BanCoppel Visa,0,29746.48,63.5,,,,,,,,,,,,,,,,,,,,
3729,On-time,2019-03-06 01:13:46.773669+00,648,8,APPROVED,24,M,8000,PROPIO,0,Empleado,Licenciatura,0,Nayarit,,32,12,8520,8520.25,SOLTERO,,1,,,,,2,0,1,0.0488,0.0488,0.1076,0.0898,0.1374,1.3242,1.1054,1.6909,0,64.35,0,1,0.481013,1.8194,1,0.3746,BanCoppel,BanCoppel Visa,0,8520.25,63.5,,,,,,,,,,,,,,,,,,,,
3728,On-time,2019-03-05 23:48:52.243981+00,691,6,APPROVED,22,M,4600,RENTADO,0,Empleado,Preparatoria,0,Jalisco,,26,12,7000,6192.05,SOLTERO,0,0,,,,1,7,669,6,0.6442,0.6442,0.8406,0.8181,0.8783,0.4028,0.3337,0.5182,0,39.198,0,2,0.373626,0.1775,1,0.6474,Inbursa,Sam's Club,0,6192.05,60,,,,,,,,,,,,,,,,,,,,
3725,On-time,2019-03-05 18:56:15.242879+00,687,6,APPROVED,32,M,60000,PROPIO,2,Negocio propio,Licenciatura,10,Jalisco,,27,12,24260,24260.02,CASADO,0,0,CL,,1,,6,3,3,0.1542,0.1542,0.2235,0.2167,0.2348,1.0263,0.8515,1.3189,0.16,140.114,1,4,0.631579,0.3647,1,0.8988,HSBC,Oro,0,24260.02,60.29,,,,,,,,,,,,,,,,,,,,
3724,,2019-03-05 18:34:13.829919+00,673,7,REJECTED,25,F,19000,FAMILIA,0,Empleado,Licenciatura,1,Jalisco,,29,9,23000,,SOLTERO,0,0,,,,1,4,0,4,0.1246,0.1246,0.0568,0.0568,0.0568,0,0,0,0.111111,67.0169,1,2,0.807018,0,1,0.6605,BBVA Bancomer,Oro,0,0,63.59,,,,,,,,,,,,,,,,,,,,
3722,On-time,2019-03-05 16:15:45.1261+00,672,6,APPROVED,22,M,30000,RENTADO,2,Negocio propio,Licenciatura,2,Jalisco,,29,12,32280,31562.04,SOLTERO,0,0,,,,1,3,1,2,0.4288,0.3181,0.464,0.4464,0.4934,0.2849,0.2369,0.3651,0.488889,36.6581,1,7,0.714286,0.3668,0.903226,1.0207,BBVA Bancomer,Oro,0,31562.04,65.66,,,,,,,,,,,,,,,,,,,,
3706,On-time,2019-03-04 17:36:33.318704+00,640,3,APPROVED,51,M,15000,PROPIO,3,Negocio propio,Preparatoria,4,Jalisco,,33,12,20000,12214.01,CASADO,0,0,CV|CL|CL,,,,6,2,4,0.1633,0.1633,0.2507,0.2371,0.2735,0.3423,0.2861,0.4365,0.210526,223.41,1,4,0.64,0.5319,0.915663,0.4511,BBVA Bancomer,Oro,0,12214.01,70.87,,,,,,,,,,,,,,,,,,,,
3701,On-time,2019-03-04 17:08:05.631755+00,696,7,APPROVED,26,M,80000,RENTADO,0,Empleado,Licenciatura,1,Jalisco,,25,9,35000,32338.25,CASADO,0,0,,,,1,9,3,6,0.3733,0.3808,0.4241,0.4174,0.4354,0.3602,0.2981,0.4641,0,66.9451,0,1,0.181818,0.1084,1,0.7643,Banorte / IXE,Oro,0,32338.25,57.3,,,,,,,,,,,,,,,,,,,,
3686,On-time,2019-03-03 00:30:15.798268+00,721,8,APPROVED,65,M,39218,PROPIO,2,Empleado,Licenciatura,10,Jalisco,,22,12,50668,51526.83,CASADO,0,0,,,,,7,4,3,1.0276,1.0276,0.6235,0.6015,0.6603,2.0385,1.6806,2.6366,0.761905,279.099,0,3,0.731183,0.6335,1,0.9273,Santander,Free,0,51526.83,29.15,,,,,,,,,,,,,,,,,,,,
3679,,2019-03-02 07:47:51.31441+00,677,3,REJECTED,52,F,16000,RENTADO,0,Negocio propio,Preparatoria,7,Baja California,,28,15,51000,48706.17,VIUDO,0,0,,,,1,8,4,4,0.808,0.808,1.0763,1.0254,1.1614,0.8058,0.6694,1.0341,0.461538,154.717,4,7,0.582278,0.5961,1,0.9809,BanCoppel,BanCoppel Visa,1,29867.88,63.5,Inbursa,Clásica,1,18838.29,48,,,,,,,,,,,,,,,
3668,On-time,2019-03-01 19:20:29.891174+00,688,7,APPROVED,28,M,20000,PROPIO,0,Negocio propio,Licenciatura,2,Jalisco,,26,12,18703,18687.42,SOLTERO,0,0,,,1,,4,2,2,0.1473,0.1473,0.242,0.2264,0.2682,0.2625,0.2176,0.3378,0.357143,77.127,1,2,0.75,1.0864,1,0.7167,Banorte / IXE,Oro,0,18687.42,66.36,,,,,,,,,,,,,,,,,,,,
3667,On-time,2019-03-01 18:56:26.916712+00,673,2,APPROVED,26,F,25000,PROPIO,1,Negocio propio,Licenciatura,3,Morelos,,29,15,21000,20913.13,UNION_LIBRE,0,0,,,,,5,1,4,0.3133,0.3133,0.2821,0.2682,0.3055,1.6661,1.3858,2.1355,0.125,51.805,0,7,0.906977,0.4479,1,1.2279,American Express,The Gold Elite,0,20913.13,80.04,,,,,,,,,,,,,,,,,,,,
3665,,2019-03-01 17:15:16.895419+00,634,5,REJECTED,38,F,30000,PROPIO,2,Empleado,Licenciatura,2,Ciudad de México,,34,15,75000,19861.33,SEPARADO,0,0,LC|CL|LG,,,,8,4,4,0.5466,0.5466,0.6982,0.6871,0.7167,0.2556,0.2139,0.3256,0,150.41,0,4,0.644068,0.2674,0.935484,0.9258,BBVA Bancomer,Oro,0,19861.33,65.68,,,,,,,,,,,,,,,,,,,,
3657,,2019-02-28 23:05:32.674569+00,717,9,REJECTED,47,F,16000,PROPIO,2,Empleado,Licenciatura,10,Jalisco,,22,12,42748,41345.56,CASADO,0,0,,,,,5,2,3,0.2457,0.2457,1.0082,0.965,1.0805,0.9493,0.7826,1.2279,1,164.525,0,2,0.747475,0.8763,1,0.3618,Banorte / IXE,Oro,1,23007.84,57.3,BBVA Bancomer,Oro,0,18337.72,63.54,,,,,,,,,,,,,,,
3655,,2019-02-28 21:32:25.229451+00,677,8,REJECTED,40,M,23200,PROPIO,2,Empleado,Preparatoria,8,Nuevo León,,28,15,106000,30395.46,CASADO,0,32,,,,1,8,4,4,0.4965,0.4965,0.8743,0.8524,0.9109,0.2619,0.2176,0.3361,0.514286,196.952,0,3,0.4,0.2664,0.819672,0.3564,BBVA Bancomer,Oro,0,30394.46,63.58,BBVA Bancomer,Azul,0,1,68.59,,,,,,,,,,,,,,,
3652,On-time,2019-02-28 16:09:16.176226+00,634,5,APPROVED,25,M,40000,RENTADO,2,Empleado,Licenciatura,0,Ciudad de México,,34,12,40000,45621.75,UNION_LIBRE,,0,CL,,,,8,0,7,0.2134,0.2134,0.267,0.2479,0.2989,0.8554,0.7158,1.0895,0.210526,76.4437,1,5,0.673077,0.4453,1,0.991,American Express,The Gold Elite,0,45621.75,65.44,,,,,,,,,,,,,,,,,,,,
3651,,2019-02-28 14:07:58.832878+00,683,7,REJECTED,36,M,25000,PROPIO,2,Empleado,Preparatoria,7,Colima,,27,12,92700,46749.2,CASADO,64,50,PC|PC,,,,11,7,4,0.5822,0.5822,3.5223,3.491,3.5746,,,,0.9,160.869,2,18,0.688172,0.489,1,0.9319,Citibanamex,Clásica,0,0,76.44,Santander,Aeromexico,0,0,27.72,American Express,The Gold Elite,0,46749.2,115.2,,,,,,,,,,
3650,,2019-02-28 07:18:37.523533+00,681,7,REJECTED,22,M,5200,FAMILIA,0,Empleado,Preparatoria,1,San Luis Potosí,,27,12,12000,,SOLTERO,0,0,,,,1,2,2,0,,,,,,,,,0.171429,32.7162,1,11,0.415094,,1,,Banco Azteca,Elektra,0,0,94.8,,,,,,,,,,,,,,,,,,,,
3647,On-time,2019-02-28 06:48:55.962526+00,670,7,APPROVED,38,F,25000,PROPIO,0,Negocio propio,Licenciatura,6,Jalisco,,29,12,134877,28475.31,CASADO,1,1,,,,,5,2,3,0.283,0.283,0.8133,0.7943,0.8452,0.1752,0.1457,0.2245,0,221.823,0,2,0.816667,0.3744,1,0.9916,American Express,The Platinum,0,1,0,American Express,The Platinum,0,28474.31,115.2,,,,,,,,,,,,,,,
3645,,2019-02-28 03:45:20.319896+00,638,2,REJECTED,40,M,12000,PROPIO,1,Empleado,Licenciatura,10,Baja California Sur,,34,12,60000,,SOLTERO,0,0,UP|CL|PC|FN,,,1,15,12,3,,,,,,,,,0.807018,221.997,10,11,0.5,,1,,Banorte / IXE,Oro,0,0,66.36,,,,,,,,,,,,,,,,,,,,
3641,,2019-02-28 02:11:11.962839+00,686,7,REJECTED,32,F,4096,PROPIO,0,Empleado,Posgrado,0,Nayarit,,27,12,11387,11387.39,CASADO,8,0,,,,,8,0,8,2.9161,2.9161,3.5082,3.4617,3.586,0.9061,0.7518,1.1644,0,145.387,0,2,0.861111,0.0794,1,0.7061,Inbursa,Clásica,0,11387.39,48,,,,,,,,,,,,,,,,,,,,
3638,,2019-02-27 22:05:40.820698+00,635,6,REJECTED,23,M,8200,FAMILIA,0,Empleado,Licenciatura,3,Jalisco,,34,9,22960,22960.26,SOLTERO,16,0,,,,1,5,1,4,1.3905,1.3905,1.1115,1.0648,1.1898,1.8141,1.5181,2.3106,0.913043,27.9168,0,4,0.765432,0.5215,0.945946,0.9872,Citibanamex,Oro,0,22960.26,54.21,,,,,,,,,,,,,,,,,,,,
3634,,2019-02-27 18:15:06.533806+00,638,2,REJECTED,40,M,12000,PROPIO,1,Empleado,Licenciatura,10,Baja California Sur,,34,12,99000,,SOLTERO,0,0,CL|FN|PC|UP,,,1,15,12,3,,,,,,,,,0.807018,221.984,10,11,0.5,,1,,Banorte / IXE,Oro,0,0,66.36,,,,,,,,,,,,,,,,,,,,
3632,On-time,2019-02-27 18:06:47.16588+00,632,1,APPROVED,25,M,30000,PROPIO,1,Negocio propio,Licenciatura,3,Morelos,,34,15,200000,60000,UNION_LIBRE,0,0,CL,,,,9,3,6,0.7648,0.7648,0.6574,0.624,0.7133,0.5024,0.4204,0.6399,0.0769231,205.661,2,36,0.444444,0.496,1,0.8862,BBVA Bancomer,Oro,0,3900,63.56,Scotiabank,Travel Oro,0,38600,53.58,HSBC,Oro,0,17500,59.24,,,,,,,,,,
3625,Paid-off,2019-02-27 17:52:19.710804+00,676,7,APPROVED,22,M,12000,FAMILIA,0,Negocio propio,Preparatoria,1,Jalisco,,28,15,35000,34799.31,SOLTERO,0,0,,,,1,2,1,1,0.2815,0.2815,0.5041,0.4556,0.5852,0.4057,0.3371,0.5207,0.142857,31.7677,1,3,0.808989,0.8583,0.945946,0.932,BBVA Bancomer,Oro,0,34799.31,63.58,,,,,,,,,,,,,,,,,,,,
3624,On-time,2019-02-27 17:49:03.003638+00,677,6,APPROVED,26,M,15500,FAMILIA,0,Empleado,Licenciatura,2,Ciudad de México,,28,15,20000,19897.02,SOLTERO,0,0,,,,1,3,1,2,0.7028,1.1209,0.7523,0.7309,0.7882,0.6543,0.5435,0.8397,1,78.9462,3,3,0.654545,0.4362,1,0.9916,Citibanamex,B•smart,1,19897.02,63.37,,,,,,,,,,,,,,,,,,,,
3620,,2019-02-27 17:20:11.216246+00,654,6,REJECTED,20,M,8500,FAMILIA,0,Empleado,Preparatoria,1,Querétaro,,31,12,14384,,SOLTERO,0,0,,,,1,3,2,1,,,,,,,,,1,15.2669,1,11,0.783784,,1,,Banorte / IXE,Oro,0,0,66.36,,,,,,,,,,,,,,,,,,,,
3609,On-time,2019-02-26 18:22:41.699905+00,680,8,APPROVED,24,M,5000,FAMILIA,0,Negocio propio,Licenciatura,0,Jalisco,,28,12,6000,5711.26,SOLTERO,1,1,,,,1,2,0,1,0.0882,0.0882,0.1128,0.0937,0.1447,1.1291,0.9379,1.449,0,50.3398,0,1,0.863158,1.0786,1,2.6475,Santander,Zero,0,5711.26,56.65,,,,,,,,,,,,,,,,,,,,
